best,mean,corr_mean,exp_no,t
0.011282959973102991,0.023294948652134814,0.021591026555748474,1,75
0.011282959973102991,0.014515084684420417,0.017356978769539386,1,76
0.011282959973102991,0.02365885798963754,0.057713879720535204,1,77
0.011282959973102991,0.012239235977610235,0.01323074554195214,1,78
0.009652274810965786,0.01369521445822102,0.027963943648336462,1,79
0.007533221430865844,0.014901073489641535,0.021894247831641928,1,80
0.0039958767632518755,0.007303543729174134,0.009449848278793768,1,81
0.003516796806098241,0.005058623646182994,0.0037477244263776316,1,82
0.003379730700241691,0.002585185847510312,0.004220614526434286,1,83
0.0011571064871324106,0.0035698607343063802,0.00637879014376359,1,84
0.0011571064871324106,0.0014981648260661581,0.003905121891747248,1,85
0.0011333910887177513,0.0015924597648317611,0.0013506765413159741,1,86
6.342342874274342e-4,8.228820974548921e-4,0.0018402601321359346,1,87
3.2073739039636983e-4,3.1229164064077754e-4,0.0013911595395153362,1,88
2.0804760559597595e-4,2.7789184990581906e-4,1.6939095898525937e-4,1,89
2.0804760559597595e-4,4.2738293157429814e-4,4.8624612086061814e-4,1,90
2.0804760559597595e-4,9.826092642315656e-4,0.001981189843452348,1,91
2.0804760559597595e-4,4.12610684283489e-4,0.0010405837627120254,1,92
2.0804760559597595e-4,2.464795410682975e-4,3.671430350207829e-4,1,93
1.3665837014776599e-4,2.563216277514125e-4,9.022520522520826e-4,1,94
1.3665837014776599e-4,1.8603615949663087e-4,2.865141759742105e-4,1,95
3.999455405701102e-5,1.911793202038492e-4,4.524002505658336e-4,1,96
3.999455405701102e-5,1.580727065242817e-4,1.4242477945372077e-4,1,97
3.999455405701102e-5,9.238413716356463e-5,8.756132723420886e-5,1,98
3.999455405701102e-5,2.393530384303328e-4,3.2362230493255325e-4,1,99
3.999455405701102e-5,8.653680853245189e-5,4.7093470743659943e-4,1,100
3.999455405701102e-5,1.8537822180650525e-4,8.118717559459707e-5,1,101
3.999455405701102e-5,8.875974031992645e-5,2.3844747960031064e-4,1,102
3.232068544728231e-5,1.3228867169969138e-4,1.3549024405704984e-4,1,103
2.7704389786961505e-5,3.4996097919546124e-5,6.218803069758012e-5,1,104
2.7704389786961505e-5,2.6226800635783138e-5,6.035397888845253e-5,1,105
1.773234027454704e-5,4.045640007241064e-5,5.731303991034804e-5,1,106
1.773234027454704e-5,1.380303731618168e-5,3.1306576053492005e-5,1,107
7.784189496869799e-6,9.67143711368267e-6,2.347591684449348e-5,1,108
7.784189496869799e-6,1.0637001345612908e-5,1.9992326940347558e-5,1,109
7.784189496869799e-6,3.5908430546197885e-5,5.145607121898845e-5,1,110
7.784189496869799e-6,3.7264211445789684e-5,5.742242455944864e-5,1,111
7.784189496869799e-6,1.8446437579895477e-5,1.7017793648930246e-5,1,112
7.784189496869799e-6,1.9788608899342372e-6,1.9182658055625545e-5,1,113
7.784189496869799e-6,3.7691149393450814e-6,1.4265885388133448e-5,1,114
7.1636749967984565e-6,1.8556142210795155e-5,3.6793258652891495e-05,1,115
7.1636749967984565e-6,1.9910848778202817e-5,1.169294494326878e-5,1,116
5.695243229458546e-6,8.25629841929141e-6,1.1254108956145341e-5,1,117
5.695243229458546e-6,7.83757301817246e-6,1.0754355131744772e-5,1,118
2.7601125168449934e-6,8.5179118306931e-6,1.2180092890265562e-5,1,119
2.650309774834435e-6,3.88625475773687e-6,2.831811524611765e-6,1,120
2.3033471898252337e-6,2.911543750945333e-7,3.6241718225703874e-6,1,121
1.117756215442374e-6,8.59107910356979e-7,1.0786125388637941e-6,1,122
1.117756215442374e-6,1.892186365334398e-6,7.46127203035722e-7,1,123
1.117756215442374e-6,7.51020520342158e-7,8.014197867339484e-7,1,124
8.468269649035458e-7,9.031739702195088e-7,2.1844867475095444e-6,1,125
8.468269649035458e-7,8.463529599265129e-7,1.0341840032374183e-6,1,126
8.468269649035458e-7,9.131800357368155e-7,1.921806804793782e-6,1,127
8.468269649035458e-7,4.298832612503299e-7,6.215357189001506e-7,1,128
8.468269649035458e-7,7.892999262630724e-7,1.158723443921258e-6,1,129
7.340465493173197e-7,1.3698179179420742e-6,5.773524228060961e-7,1,130
3.925486353400252e-7,1.4216029270484206e-6,1.511450623758777e-6,1,131
2.4910040716922683e-7,6.387818871299656e-7,6.089913863665595e-7,1,132
1.3000028068245152e-7,2.4684306308681924e-7,1.6599081225430687e-7,1,133
4.9561743825178344e-8,7.155294457185606e-8,1.467950835803756e-7,1,134
4.9561743825178344e-8,8.606853774583508e-8,2.211889962658455e-7,1,135
4.9561743825178344e-8,1.4230890381789456e-7,2.7794900053968444e-7,1,136
4.9561743825178344e-8,1.5273156783420629e-7,1.942399043878585e-7,1,137
4.9561743825178344e-8,1.4439067958468298e-7,3.3858042019410193e-7,1,138
4.9561743825178344e-8,1.1368903545780716e-7,3.36150016702573e-7,1,139
4.9561743825178344e-8,1.8942063955405254e-7,1.3732234487169158e-7,1,140
4.9561743825178344e-8,3.6968319965825946e-8,2.073688265283523e-7,1,141
3.369658227896508e-8,8.931578548018165e-8,1.862328448514979e-7,1,142
3.369658227896508e-8,6.04318401399974e-8,2.6894132045894156e-8,1,143
1.6722120371487625e-8,2.536193529104209e-8,3.488746855274445e-8,1,144
1.6722120371487625e-8,2.3457600477867877e-8,4.671677427773527e-8,1,145
9.94820385898807e-9,2.1901729774187954e-8,1.0390572655117542e-8,1,146
3.3276377987204604e-9,4.245489539203061e-9,2.7580716454726692e-8,1,147
3.3276377987204604e-9,8.049849829129977e-9,1.1875873834737856e-8,1,148
3.3276377987204604e-9,6.02391338169071e-9,1.1327412040869904e-8,1,149
3.3276377987204604e-9,1.8228140149341693e-9,5.7447065659893725e-9,1,150
2.4325449800919744e-9,1.287721745821818e-8,3.057538846481514e-8,1,151
2.4325449800919744e-9,3.969487478398121e-9,4.280362671591153e-9,1,152
2.4325449800919744e-9,3.942878890196925e-9,3.6152062311395128e-9,1,153
2.4325449800919744e-9,8.540582610338585e-10,4.108544355108134e-9,1,154
2.328807818461043e-9,1.6510113360765587e-9,3.516219171426273e-9,1,155
1.4589775983159398e-9,1.2150850532276022e-9,8.494419361285851e-10,1,156
5.038737325928873e-10,1.063987000960562e-10,3.9745078039685693e-10,1,157
5.038737325928873e-10,3.103754120204809e-10,3.2496584850317634e-10,1,158
5.038737325928873e-10,2.6614295991151817e-10,2.712239902049218e-10,1,159
5.038737325928873e-10,5.431819081692982e-10,9.443801865382765e-10,1,160
5.038737325928873e-10,6.649629241161657e-10,1.58689751611456e-9,1,161
5.038737325928873e-10,2.0990299866142063e-10,6.139224243695765e-10,1,162
1.5720396585637928e-10,3.9270200661650353e-10,5.445295678383848e-10,1,163
1.5720396585637928e-10,1.3592221317628288e-10,1.8679725444962513e-10,1,164
4.2481268865513855e-11,1.0091143127020376e-10,4.048329291712451e-10,1,165
4.2481268865513855e-11,8.938048917726453e-11,9.908596440116527e-11,1,166
1.176174041312384e-11,2.0853770982393982e-10,1.015702633899199e-10,1,167
1.176174041312384e-11,2.5943507290403876e-11,4.0638290716542016e-11,1,168
1.176174041312384e-11,2.4730918363170528e-11,4.277975523659268e-11,1,169
1.176174041312384e-11,3.8133833920071584e-11,3.4394186616589123e-11,1,170
1.0902664756466435e-11,2.130427290655363e-11,2.8857743227915078e-11,1,171
7.866015114581961e-12,2.379903858343998e-11,3.2419394105787704e-11,1,172
7.866015114581961e-12,7.1972891195010194e-12,1.0937766762857645e-11,1,173
7.866015114581961e-12,1.7187791204179284e-11,1.6433234319877836e-11,1,174
7.866015114581961e-12,1.7920335090167747e-11,4.92905983616156e-11,1,175
3.906429925482576e-12,1.2881263917790565e-11,1.205919394297291e-11,1,176
3.906429925482576e-12,7.047725281138933e-12,8.250722295020543e-12,1,177
3.906429925482576e-12,2.40759356443844e-11,3.527888602594592e-11,1,178
3.906429925482576e-12,1.4970266655701315e-11,1.2902480385118358e-11,1,179
3.906429925482576e-12,8.408931986142927e-12,1.5428075027776517e-11,1,180
3.906429925482576e-12,6.922765717041988e-12,1.1680600677418727e-11,1,181
3.906429925482576e-12,3.686791396000078e-12,4.222822154921679e-12,1,182
3.906429925482576e-12,3.280034854991603e-12,6.4765942491918405e-12,1,183
3.4858692014418993e-12,2.6679080949819135e-12,6.324917887288535e-12,1,184
2.782392456930446e-12,4.598729117153832e-12,6.222334805388732e-12,1,185
2.782392456930446e-12,5.427658043715313e-12,8.154446928769573e-12,1,186
2.782392456930446e-12,2.5316913911328974e-12,1.9092456340856816e-12,1,187
9.6832091213958e-13,1.8287934561571725e-12,1.2099470552124074e-12,1,188
